tweets,sentiment
@Kessiewashere have fun bro  you deserve it,1
"Hanging out with Beth, she's letting me try on her clothes! ",1
@lizmoney   Mmmm you dont know how hungry you just made me!! ,1
@kellykenniff i love you ,1
looks like another beautiful day in good ol' GR   Maybe I will get a lil tan..,1
i have just done my english assingnment wich was such a drag but i wish i had music but at least i have my guitar and my mic!!!!  kimmy xo,1
"@peterfacinelli perhaps i'm showing my age here, but you'll always be mike dexter to me! ",1
"@JasonBradbury Atleast you'll have alot of Sunday to do other things,After ",1
Getting my hair cut ,1
cleaning done  whole house is shining ,1
twitter suks?? noo juSt a litlel boring ,1
"@yehudaberg Rabbi, I can help you translate to Arabic, I am a native Arabic speaker from Lebanon. Let me know ",1
#F1 i know it won't happen but I am calling it anyway: Mark #Webber will win his first race tomorrow. ,1
"Bonjour!! Soo hot today! 'Ah, summer, what power you have to make us suffer and like it...'  ",1
Addition to an early statement...Kings Of Leon AND Pearl Jam...saving rock &amp; roll one song/show/performance at a time.  ,1
@AdamandEveWed Thanks! Are you going to Sprinkles tomorrow??  ,1
@TalindaB You're totally an awesome person. ,1
On my way to Texas! Woo.....gonna have some fun ,1
watching scary movies ,1
"@weshotthemoon I have two- an iPod classic (80gb), and an iPod touch. ",1
#FollowFriday  Follow @LilHappyHeathen  'cause name says it all. Last FF for now ,1
"I am really hyped about this site.  I have a feeling that I am going just hang out here, the irc, hotmail,...no more websites for me.  ",1
is going to &quot;the school dance&quot; with Phoebe  Oh! My! God!,1
@kemmeyer hahaha. I totally agree. I couldn't because I was taking the photo. ,1
"just recieved my oasis tickets for oasis heaton park Thursday, and got a extra 2 free! Any1 need a pair! ",1
"@millyvampie sorry milly, looked like you were having fun ",1
http://bit.ly/xSe9r  HES NOT WEARING THE NECKLACE!! ,1
@nuttychris Aww thank you for asking people to follow me ,1
"Good Morning! TGIF!  Short workday for me then long weekend   No special plans, just relaxing",1
AWWW i just saw a little behind the scenes thing of the SWAC Selena episode!! it was soooooooooooo cute ,1
"@EmpressEricka That I'm trying to get invited to.  If necessary, I can pick you up earlier and you can be here to man whatever delectables",1
Working in a bit =( would rather be somewhere sunny! I need to save up for some Coco Channel ,1
@PastorYolanda All the time! Thank you for uniting with me in prayer. ,1
Going to bed. So tired. . Night ,1
Ð¡ÑÐ°Ð¶Ð°ÑÑ?Ñ Ñ? Ð¿ÐµÑÐµÐ²Ð¾Ð´ÑÐ¸ÐºÐ¾Ð¼ Ð¸ Ñ?Ð²Ð¾ÐµÐ¹ Ð»ÐµÐ½ÑÑ.You understand someone in Russian? ,1
@xSalleh YES YES YEEES ,1
I'm tired. I have two choice now. Do physics or sleep....mmm. Its a clear answer. Good nite ,1
cant wait til this weekend!!!! gettin loose in Miami with my girl Ruthie ,1
off to watch some TV and wait for parents to get home ,1
@jessssssxD depends how bad your aunts is. my mom left so i texted her and told her i was hungry so shes going to get my foood ,1
@ItsJustDi - thanks so much ,1
@aplusk where did you get that? it sounds good ,1
@isaakkwok ahh... tot u in Singapore.. anyhow thanks for the twit ,1
Apple's!!! Loveeeeeeee my stuffs  http://twitpic.com/68roe,1
@iELKE_ still come and visit! masaya prin dito! there's no place like home ika nga... ,1
Also did my 1st reception slideshow tonight. Pretty sweet! ,1
@benshephard Ahhhhh ok....I shall pass on your regards..hmmm...   Have a good day !,1
@AdamGoldston thanks mr goldston ill prob watch a funny movie   like billy madison or something,1
"on the phone w/rosie and summer, ",1
@amyty Ah good  It always makes it more enjoyable when you get a good tutor.,1
Getting excited about writing group.  Walked two miles on the treadmill.  flossing and mouthwashing.  It's fun taking care of myself ,1
lily allen - fuck you (very muuuuuch) i'm just listening to the song i really like it i will read the lyrics late ,1
@fsphotography  Thank you sir! Much appreciated ,1
"Off to study for Spanish, how fun  aww well once im done that only 3 to go, woo hoo, catchy bubbles xoxo",1
@fddlgrl That hecka sucks. (via @HeckaYeah) || WTF?! Hecka?! I'm following this person. ,1
yep... i think i might have just made the decision to go head first...  we may be witnessing a historical moment... real talk,1
watching movies with everyone ,1
don't feel very well so i'm just gonna rest  today was hilarious though ,1
Great time at cpk and the carnival  now bed time!,1
@LiLiGrey hey on my way2my luvie duvie sat nite in a bit too...lol  x,1
Boris Kodjoe.... what a specimen ,1
O.o @Croconaw woah why didnt i try that... okay im in ,1
@chrisdrackett My new portfoliodesign will make room especially for putting that up! ,1
@audreywallis I LOVE that movie ,1
home bound for mothers day ,1
@caricariboberri Grandma would be thrilled to hear that ,1
my family  I love these boys  http://twitpic.com/68s2a,1
Hey new followers! Welcome to the madness ,1
"@anitafiander Thank you , it's very kind of you to say so. ",1
link via Sean on facebook: http://is.gd/JVqK do it!  @jimmyaquino,1
It's a beautiful day at EMU! Come tour the campus or play some sand volleyball next to the student center!  ,1
"I want to go to BLINK, i want my foot to feel better. Oh anddd my toes look like sausages  yay friday!",1
"@courtney_ozaki lol yeah, ima make sure i aint sick!! lol you need to go back!! theres so much to do and its a lot of fun! ",1
It's graduation day! ,1
"looking forward to a hospital trip this pm, as doing it child free ",1
Mcfly + Jonas Brothers= now i can die happy  lol,1
@katyonak Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,1
"@dannygokey Aww, well at least you got some sleep!!! I liked your other picture, but I love the one you have now! ",1
I've got 1000 followers in 6 days.. not bad. ,1
Painting my nails orange at 2 am... texting my girl  maybe i'll get some sleep when my nails dry?,1
planning on heading to knox after tomorrows last exam ,1
@RobBrower Heh. I'm glad you took it as a compliment. I meant it that way. ,1
*Playing spades*...unless u can also count cards u got nothin on me.. ,1
"@Singularity I'm quite happy about it, yes. ",1
@coolstkidevr Haha no prob.  it was funn xP,1
@UrbaneGorilla I'll check out TOPS and FREE--thanks.  Shipping a sector I haven't traded much--might stick a toe in.,1
Let the move IN process begin ,1
is wqaking up to a suny day ,1
@Sheamus shame on you!  lol ,1
"I'm trying to work, but am highly distracted what with the interesting people to meet on Twitter ",1
mall was good times..cant wait for orlando..got some nice tops..work soon come by and see me if you know where ,1
I'm going strawberry picking tomorrow.... One for me one for the pot.... ,1
@accelerate ps we should hang sometime. ,1
"@Lorling Umm... I get mine, never read it cuz it keeps coming at night, once the day is over! No point to then! ",1
"when I click my Firefox 'most visited' tab, after my gmail comes 'twitter / over capacity' nice ",1
@glennbeck everything will be okay. Take care and be safe! See you tomorrow!  Goodnight!,1
"is watching tv, reba to be exact ",1
"We're actually on a roll of watching Tom Hanks movies. Maybe we'll watch the polar express, or cast away next! ",1
"Well if you roll, you fucking rock. But if you cone, you'll go stoned. ",1
Ommgeezus! @playradioplay is coming on now!!!!!   i hope it was worth the wait......,1
is impatiently waiting for her little sister to get here! ,1
Mother day today  ,1
"If you like what I've been blurbing, I do an open conference call with @lindawyatt every Tues at 6:30 PM PDT, 1-218-339-2626 PIN 209061. ",1
@andrewbuxton thanks...she's a lovely model and friend so we should have alot of fun ,1
and again http://twitpic.com/4wp8l,1
definitely in the country. u know. ,1
@scraparcs Southern Accent is pretty attractive ,1
"another shoot in town tommorow  more live shots on friday, of impulse11 and toyk, maybe ghosts. sunday (L)(L)(L)",1
@aliceinnyc ok u've got mail again ,1
@LoonyShoshana hehe is that the girl you told me about?  She sounds pretty fantastic.  ,1
hello world ,1
@nolageek yay! It worked! Thanks ,1
Lion King has finished. Now on to Jungle Book (By request of Chay) ,1
Woot.going to gibalter.  http://myloc.me/2bZ6,1
@kirstiealley  LETS DO IT!   ,1
"@artr yes, rosemary also tops. As you would have noticed by now, I love pretty much every single ingredient I can get my hands on! ",1
"@NathanMillson i know dood...heres too hot to sleep,really ! Fookkkk  am not one of village people.Its five o clock in de mornin... ",1
"@yelyahwilliams, Hiya, could you wish Zac a very happy birthday from me pleases? Thanks! ",1
Chilling with the ladies!!!! Beautiful out!! ,1
gnight twitters ,1
@odlinuf That's nice. BTW. where is its six pack? ,1
@heritagesoftail Kkkkkk I will go ask her ,1
@funkycarla8 hi hun when your friend sends pic of @Schofe can you possible send it to me for the gallery please? would be fab!!!  xxx,1
"@sivonclaire The fact that you said Title of Show makes me officially love you, just sayin. And Billy Elliott can suck it ",1
@juliadrab Awh. Psh who needs a date to enjoy their prom? I didn't even go to my prom. So you are cooler than me ,1
"So tired... Getting ready for juries. Just gave final speeches. Working ball game tonight, then practice. Then sleep, hopefully! ",1
Ok so future headache says to me this morning &quot;but i thought yesterday was mother's day&quot;  happy mom's day! Animal kingdom 2day! ~*Smiles*~,1
"@StephenMulhern BGMT is hilarious! gonna miss it haha, have you got anything else lined up soon? dont think i can wait a wholleee yeear  x",1
"@BeUrLover2 Hey!  What's up, Lover?  ",1
"2 loads of laundry in, shoes held at cash, project materials still need to be procured, working on being breezy. I will NOT be THAT Mom! ",1
@thefatcowboy thanks for the add! ,1
Just said final farewells to my partners in crime (ln + nbl). Waiting for their visit soon! ,1
"@jackalltimelow i figured out it was you, cause i saw your hat. ",1
@paulfaultner Nope. Had a burger. And half a bag of doritos. ,1
@MissLolaFoxx hey lady ,1
@ScottieB87 lol ouch!!!!!  My feelings would be hurt if that wasn't so funny!  ,1
Google goes pink today ,1
My iPhone cherry has just been popped! Now I can live time keep ya'll updated on stuff and stay in better contact! ,1
@Paulgdog Thanks @Paulgdog - it was @JanSimpson's advice &amp; I agree - I'm reaching out today! ,1
@newO_nyboR Ohhh  okiess &amp; LMAOOOOO BRAZILIANS!! they fuckin annoy me! some girl keeps caling tom a diva &amp; told him she hated mcfly now,1
@BabyMikey74 Sure sweetie I'm here all night  You sound cranky too...you need a spanking as well?,1
Anybody want to chat it up? Hit me up on aim at A MEAL PLZ . Ill be happy to talk to u ,1
the weather is absolutely gorgeous today. Bright and sunny with a cool chill of 58 degrees  Here's to hoping IT fixes my office computer!,1
#ff Keep an eye on the claw and the new U2 tour taking shape over the course of June through @atu2 which was inspired by @mattmcgee ,1
@suesshirtshop @TrishasTravels @EarthLifeShop @DarkPiano  thank you for the #followfriday. What a nice thing to log on to. ,1
http://twitpic.com/69jrk - THE boot screen of Aouda suit. Booting OBDH for right arm of analogue suit ,1
@ashleymoran Yeah. That or you're going to get really bored of listening to my voice... ,1
Ain't to sure what i'm ment to be doing on here people ,1
"Had a nice chill day. Lets repeat tomorrow after work, bc i get off pretty early.  good night!",1
